ball,row,col,x_mm,y_mm,kind,interface,signal,escape_edge,escape_depth
A1,0,0,-27.000,27.000,ground,GND,,,
A2,0,1,-26.000,27.000,rail,VDD_CORE,,,
A3,0,2,-25.000,27.000,ground,GND,,,
A4,0,3,-24.000,27.000,rail,VDD_CORE,,,
A5,0,4,-23.000,27.000,ground,GND,,,
A6,0,5,-22.000,27.000,rail,VDD_IO_1V8,,,
A7,0,6,-21.000,27.000,ground,GND,,,
A8,0,7,-20.000,27.000,rail,VDD_CORE,,,
A9,0,8,-19.000,27.000,ground,GND,,,
A10,0,9,-18.000,27.000,rail,VDD_CORE,,,
A11,0,10,-17.000,27.000,ground,GND,,,
A12,0,11,-16.000,27.000,rail,VDD_CORE,,,
A13,0,12,-15.000,27.000,ground,GND,,,
A14,0,13,-14.000,27.000,rail,VDD_CORE,,,
A15,0,14,-13.000,27.000,ground,GND,,,
A16,0,15,-12.000,27.000,rail,VDD_IO_1V8,,,
A17,0,16,-11.000,27.000,ground,GND,,,
A18,0,17,-10.000,27.000,rail,VDD_CORE,,,
A19,0,18,-9.000,27.000,ground,GND,,,
A20,0,19,-8.000,27.000,rail,VDD_CORE,,,
A21,0,20,-7.000,27.000,ground,GND,,,
A22,0,21,-6.000,27.000,rail,VDD_CORE,,,
A23,0,22,-5.000,27.000,ground,GND,,,
A24,0,23,-4.000,27.000,rail,VDD_CORE,,,
A25,0,24,-3.000,27.000,ground,GND,,,
A26,0,25,-2.000,27.000,rail,VDD_IO_1V8,,,
A27,0,26,-1.000,27.000,ground,GND,,,
A28,0,27,0.000,27.000,rail,VDD_CORE,,,
A29,0,28,1.000,27.000,ground,GND,,,
A30,0,29,2.000,27.000,rail,VDD_CORE,,,
A31,0,30,3.000,27.000,ground,GND,,,
A32,0,31,4.000,27.000,rail,VDD_CORE,,,
A33,0,32,5.000,27.000,ground,GND,,,
A34,0,33,6.000,27.000,rail,VDD_CORE,,,
A35,0,34,7.000,27.000,ground,GND,,,
A36,0,35,8.000,27.000,rail,VDD_IO_1V8,,,
A37,0,36,9.000,27.000,ground,GND,,,
A38,0,37,10.000,27.000,rail,VDD_CORE,,,
A39,0,38,11.000,27.000,ground,GND,,,
A40,0,39,12.000,27.000,rail,VDD_CORE,,,
A41,0,40,13.000,27.000,ground,GND,,,
A42,0,41,14.000,27.000,rail,VDD_CORE,,,
A43,0,42,15.000,27.000,ground,GND,,,
A44,0,43,16.000,27.000,rail,VDD_CORE,,,
A45,0,44,17.000,27.000,ground,GND,,,
A46,0,45,18.000,27.000,rail,VDD_IO_1V8,,,
A47,0,46,19.000,27.000,ground,GND,,,
A48,0,47,20.000,27.000,rail,VDD_CORE,,,
A49,0,48,21.000,27.000,ground,GND,,,
A50,0,49,22.000,27.000,rail,VDD_CORE,,,
A51,0,50,23.000,27.000,ground,GND,,,
A52,0,51,24.000,27.000,rail,VDD_CORE,,,
A53,0,52,25.000,27.000,ground,GND,,,
A54,0,53,26.000,27.000,rail,VDD_CORE,,,
A55,0,54,27.000,27.000,ground,GND,,,
B1,1,0,-27.000,26.000,rail,VDD_CORE,,,
B2,1,1,-26.000,26.000,ground,GND,,,
B3,1,2,-25.000,26.000,rail,VDD_CORE,,,
B4,1,3,-24.000,26.000,ground,GND,,,
B5,1,4,-23.000,26.000,rail,VDD_CORE,,,
B6,1,5,-22.000,26.000,ground,GND,,,
B7,1,6,-21.000,26.000,rail,VDD_IO_1V8,,,
B8,1,7,-20.000,26.000,ground,GND,,,
B9,1,8,-19.000,26.000,rail,VDD_CORE,,,
B10,1,9,-18.000,26.000,ground,GND,,,
B11,1,10,-17.000,26.000,rail,VDD_CORE,,,
B12,1,11,-16.000,26.000,ground,GND,,,
B13,1,12,-15.000,26.000,rail,VDD_CORE,,,
B14,1,13,-14.000,26.000,ground,GND,,,
B15,1,14,-13.000,26.000,rail,VDD_CORE,,,
B16,1,15,-12.000,26.000,ground,GND,,,
B17,1,16,-11.000,26.000,rail,VDD_IO_1V8,,,
B18,1,17,-10.000,26.000,ground,GND,,,
B19,1,18,-9.000,26.000,rail,VDD_CORE,,,
B20,1,19,-8.000,26.000,ground,GND,,,
B21,1,20,-7.000,26.000,rail,VDD_CORE,,,
B22,1,21,-6.000,26.000,ground,GND,,,
B23,1,22,-5.000,26.000,rail,VDD_CORE,,,
B24,1,23,-4.000,26.000,ground,GND,,,
B25,1,24,-3.000,26.000,rail,VDD_CORE,,,
B26,1,25,-2.000,26.000,ground,GND,,,
B27,1,26,-1.000,26.000,rail,VDD_IO_1V8,,,
B28,1,27,0.000,26.000,ground,GND,,,
B29,1,28,1.000,26.000,rail,VDD_CORE,,,
B30,1,29,2.000,26.000,ground,GND,,,
B31,1,30,3.000,26.000,rail,VDD_CORE,,,
B32,1,31,4.000,26.000,ground,GND,,,
B33,1,32,5.000,26.000,rail,VDD_CORE,,,
B34,1,33,6.000,26.000,ground,GND,,,
B35,1,34,7.000,26.000,rail,VDD_CORE,,,
B36,1,35,8.000,26.000,ground,GND,,,
B37,1,36,9.000,26.000,rail,VDD_PLL_0V9,,,
B38,1,37,10.000,26.000,ground,GND,,,
B39,1,38,11.000,26.000,rail,VDD_CORE,,,
B40,1,39,12.000,26.000,ground,GND,,,
B41,1,40,13.000,26.000,rail,VDD_CORE,,,
B42,1,41,14.000,26.000,ground,GND,,,
B43,1,42,15.000,26.000,rail,VDD_CORE,,,
B44,1,43,16.000,26.000,ground,GND,,,
B45,1,44,17.000,26.000,rail,VDD_CORE,,,
B46,1,45,18.000,26.000,ground,GND,,,
B47,1,46,19.000,26.000,rail,VDD_PLL_0V9,,,
B48,1,47,20.000,26.000,ground,GND,,,
B49,1,48,21.000,26.000,rail,VDD_CORE,,,
B50,1,49,22.000,26.000,ground,GND,,,
B51,1,50,23.000,26.000,rail,VDD_CORE,,,
B52,1,51,24.000,26.000,ground,GND,,,
B53,1,52,25.000,26.000,rail,VDD_CORE,,,
B54,1,53,26.000,26.000,ground,GND,,,
B55,1,54,27.000,26.000,rail,VDD_CORE,,,
C1,2,0,-27.000,25.000,ground,GND,,,
C2,2,1,-26.000,25.000,rail,VDD_CORE,,,
C3,2,2,-25.000,25.000,ground,GND,,,
C4,2,3,-24.000,25.000,rail,VDD_CORE,,,
C5,2,4,-23.000,25.000,ground,GND,,,
C6,2,5,-22.000,25.000,rail,VDD_CORE,,,
C7,2,6,-21.000,25.000,ground,GND,,,
C8,2,7,-20.000,25.000,rail,VDD_HBM_1V1,,,
C9,2,8,-19.000,25.000,ground,GND,,,
C10,2,9,-18.000,25.000,rail,VDD_CORE,,,
C11,2,10,-17.000,25.000,ground,GND,,,
C12,2,11,-16.000,25.000,rail,VDD_CORE,,,
C13,2,12,-15.000,25.000,ground,GND,,,
C14,2,13,-14.000,25.000,rail,VDD_CORE,,,
C15,2,14,-13.000,25.000,ground,GND,,,
C16,2,15,-12.000,25.000,rail,VDD_CORE,,,
C17,2,16,-11.000,25.000,ground,GND,,,
C18,2,17,-10.000,25.000,rail,VDD_HBM_1V1,,,
C19,2,18,-9.000,25.000,ground,GND,,,
C20,2,19,-8.000,25.000,rail,VDD_CORE,,,
C21,2,20,-7.000,25.000,ground,GND,,,
C22,2,21,-6.000,25.000,rail,VDD_CORE,,,
C23,2,22,-5.000,25.000,ground,GND,,,
C24,2,23,-4.000,25.000,rail,VDD_CORE,,,
C25,2,24,-3.000,25.000,ground,GND,,,
C26,2,25,-2.000,25.000,rail,VDD_CORE,,,
C27,2,26,-1.000,25.000,ground,GND,,,
C28,2,27,0.000,25.000,rail,VDD_HBM_1V1,,,
C29,2,28,1.000,25.000,ground,GND,,,
C30,2,29,2.000,25.000,rail,VDD_CORE,,,
C31,2,30,3.000,25.000,ground,GND,,,
C32,2,31,4.000,25.000,rail,VDD_CORE,,,
C33,2,32,5.000,25.000,ground,GND,,,
C34,2,33,6.000,25.000,rail,VDD_CORE,,,
C35,2,34,7.000,25.000,ground,GND,,,
C36,2,35,8.000,25.000,rail,VDD_CORE,,,
C37,2,36,9.000,25.000,ground,GND,,,
C38,2,37,10.000,25.000,rail,VDD_HBM_1V1,,,
C39,2,38,11.000,25.000,ground,GND,,,
C40,2,39,12.000,25.000,rail,VDD_CORE,,,
C41,2,40,13.000,25.000,ground,GND,,,
C42,2,41,14.000,25.000,rail,VDD_CORE,,,
C43,2,42,15.000,25.000,ground,GND,,,
C44,2,43,16.000,25.000,rail,VDD_CORE,,,
C45,2,44,17.000,25.000,ground,GND,,,
C46,2,45,18.000,25.000,rail,VDD_CORE,,,
C47,2,46,19.000,25.000,ground,GND,,,
C48,2,47,20.000,25.000,rail,VDD_HBM_1V1,,,
C49,2,48,21.000,25.000,ground,GND,,,
C50,2,49,22.000,25.000,rail,VDD_CORE,,,
C51,2,50,23.000,25.000,ground,GND,,,
C52,2,51,24.000,25.000,rail,VDD_CORE,,,
C53,2,52,25.000,25.000,ground,GND,,,
C54,2,53,26.000,25.000,rail,VDD_CORE,,,
C55,2,54,27.000,25.000,ground,GND,,,
D1,3,0,-27.000,24.000,rail,VDD_CORE,,,
D2,3,1,-26.000,24.000,ground,GND,,,
D3,3,2,-25.000,24.000,rail,VDD_CORE,,,
D4,3,3,-24.000,24.000,ground,GND,,,
D5,3,4,-23.000,24.000,rail,VDD_CORE,,,
D6,3,5,-22.000,24.000,ground,GND,,,
D7,3,6,-21.000,24.000,rail,VDD_CORE,,,
D8,3,7,-20.000,24.000,ground,GND,,,
D9,3,8,-19.000,24.000,rail,VDD_HBM_1V1,,,
D10,3,9,-18.000,24.000,ground,GND,,,
D11,3,10,-17.000,24.000,rail,VDD_CORE,,,
D12,3,11,-16.000,24.000,ground,GND,,,
D13,3,12,-15.000,24.000,rail,VDD_CORE,,,
D14,3,13,-14.000,24.000,ground,GND,,,
D15,3,14,-13.000,24.000,rail,VDD_CORE,,,
D16,3,15,-12.000,24.000,ground,GND,,,
D17,3,16,-11.000,24.000,rail,VDD_CORE,,,
D18,3,17,-10.000,24.000,ground,GND,,,
D19,3,18,-9.000,24.000,rail,VDD_HBM_1V1,,,
D20,3,19,-8.000,24.000,ground,GND,,,
D21,3,20,-7.000,24.000,rail,VDD_CORE,,,
D22,3,21,-6.000,24.000,ground,GND,,,
D23,3,22,-5.000,24.000,rail,VDD_CORE,,,
D24,3,23,-4.000,24.000,ground,GND,,,
D25,3,24,-3.000,24.000,rail,VDD_CORE,,,
D26,3,25,-2.000,24.000,ground,GND,,,
D27,3,26,-1.000,24.000,rail,VDD_CORE,,,
D28,3,27,0.000,24.000,ground,GND,,,
D29,3,28,1.000,24.000,rail,VDD_HBM_1V1,,,
D30,3,29,2.000,24.000,ground,GND,,,
D31,3,30,3.000,24.000,rail,VDD_CORE,,,
D32,3,31,4.000,24.000,ground,GND,,,
D33,3,32,5.000,24.000,rail,VDD_CORE,,,
D34,3,33,6.000,24.000,ground,GND,,,
D35,3,34,7.000,24.000,rail,VDD_CORE,,,
D36,3,35,8.000,24.000,ground,GND,,,
D37,3,36,9.000,24.000,rail,VDD_CORE,,,
D38,3,37,10.000,24.000,ground,GND,,,
D39,3,38,11.000,24.000,rail,VDD_HBM_1V1,,,
D40,3,39,12.000,24.000,ground,GND,,,
D41,3,40,13.000,24.000,rail,VDD_CORE,,,
D42,3,41,14.000,24.000,ground,GND,,,
D43,3,42,15.000,24.000,rail,VDD_CORE,,,
D44,3,43,16.000,24.000,ground,GND,,,
D45,3,44,17.000,24.000,rail,VDD_CORE,,,
D46,3,45,18.000,24.000,ground,GND,,,
D47,3,46,19.000,24.000,rail,VDD_CORE,,,
D48,3,47,20.000,24.000,ground,GND,,,
D49,3,48,21.000,24.000,rail,VDD_HBM_1V1,,,
D50,3,49,22.000,24.000,ground,GND,,,
D51,3,50,23.000,24.000,rail,VDD_CORE,,,
D52,3,51,24.000,24.000,ground,GND,,,
D53,3,52,25.000,24.000,rail,VDD_CORE,,,
D54,3,53,26.000,24.000,ground,GND,,,
D55,3,54,27.000,24.000,rail,VDD_CORE,,,
E1,4,0,-27.000,23.000,ground,GND,,,
E2,4,1,-26.000,23.000,rail,VDD_CORE,,,
E3,4,2,-25.000,23.000,ground,GND,,,
E4,4,3,-24.000,23.000,rail,VDD_CORE,,,
E5,4,4,-23.000,23.000,ground,GND,,,
E6,4,5,-22.000,23.000,rail,VDD_CORE,,,
E7,4,6,-21.000,23.000,ground,GND,,,
E8,4,7,-20.000,23.000,rail,VDD_CORE,,,
E9,4,8,-19.000,23.000,ground,GND,,,
E10,4,9,-18.000,23.000,rail,VDD_HBM_1V1,,,
E11,4,10,-17.000,23.000,ground,GND,,,
E12,4,11,-16.000,23.000,rail,VDD_CORE,,,
E13,4,12,-15.000,23.000,ground,GND,,,
E14,4,13,-14.000,23.000,rail,VDD_CORE,,,
E15,4,14,-13.000,23.000,ground,GND,,,
E16,4,15,-12.000,23.000,rail,VDD_CORE,,,
E17,4,16,-11.000,23.000,ground,GND,,,
E18,4,17,-10.000,23.000,rail,VDD_CORE,,,
E19,4,18,-9.000,23.000,ground,GND,,,
E20,4,19,-8.000,23.000,rail,VDD_HBM_1V1,,,
E21,4,20,-7.000,23.000,ground,GND,,,
E22,4,21,-6.000,23.000,rail,VDD_CORE,,,
E23,4,22,-5.000,23.000,ground,GND,,,
E24,4,23,-4.000,23.000,rail,VDD_CORE,,,
E25,4,24,-3.000,23.000,ground,GND,,,
E26,4,25,-2.000,23.000,rail,VDD_CORE,,,
E27,4,26,-1.000,23.000,ground,GND,,,
E28,4,27,0.000,23.000,rail,VDD_CORE,,,
E29,4,28,1.000,23.000,ground,GND,,,
E30,4,29,2.000,23.000,rail,VDD_HBM_1V1,,,
E31,4,30,3.000,23.000,ground,GND,,,
E32,4,31,4.000,23.000,rail,VDD_CORE,,,
E33,4,32,5.000,23.000,ground,GND,,,
E34,4,33,6.000,23.000,rail,VDD_CORE,,,
E35,4,34,7.000,23.000,ground,GND,,,
E36,4,35,8.000,23.000,rail,VDD_CORE,,,
E37,4,36,9.000,23.000,ground,GND,,,
E38,4,37,10.000,23.000,rail,VDD_CORE,,,
E39,4,38,11.000,23.000,ground,GND,,,
E40,4,39,12.000,23.000,rail,VDD_HBM_1V1,,,
E41,4,40,13.000,23.000,ground,GND,,,
E42,4,41,14.000,23.000,rail,VDD_CORE,,,
E43,4,42,15.000,23.000,ground,GND,,,
E44,4,43,16.000,23.000,rail,VDD_CORE,,,
E45,4,44,17.000,23.000,ground,GND,,,
E46,4,45,18.000,23.000,rail,VDD_CORE,,,
E47,4,46,19.000,23.000,ground,GND,,,
E48,4,47,20.000,23.000,rail,VDD_CORE,,,
E49,4,48,21.000,23.000,ground,GND,,,
E50,4,49,22.000,23.000,rail,VDD_HBM_1V1,,,
E51,4,50,23.000,23.000,ground,GND,,,
E52,4,51,24.000,23.000,rail,VDD_CORE,,,
E53,4,52,25.000,23.000,ground,GND,,,
E54,4,53,26.000,23.000,rail,VDD_CORE,,,
E55,4,54,27.000,23.000,ground,GND,,,
F1,5,0,-27.000,22.000,rail,VDD_HBM_1V1,,,
F2,5,1,-26.000,22.000,ground,GND,,,
F3,5,2,-25.000,22.000,rail,VDD_CORE,,,
F4,5,3,-24.000,22.000,ground,GND,,,
F5,5,4,-23.000,22.000,rail,VDD_CORE,,,
F6,5,5,-22.000,22.000,ground,GND,,,
F7,5,6,-21.000,22.000,rail,VDD_CORE,,,
F8,5,7,-20.000,22.000,ground,GND,,,
F9,5,8,-19.000,22.000,rail,VDD_CORE,,,
F10,5,9,-18.000,22.000,ground,GND,,,
F11,5,10,-17.000,22.000,rail,VDD_HBM_1V1,,,
F12,5,11,-16.000,22.000,ground,GND,,,
F13,5,12,-15.000,22.000,rail,VDD_CORE,,,
F14,5,13,-14.000,22.000,ground,GND,,,
F15,5,14,-13.000,22.000,rail,VDD_CORE,,,
F16,5,15,-12.000,22.000,ground,GND,,,
F17,5,16,-11.000,22.000,rail,VDD_CORE,,,
F18,5,17,-10.000,22.000,ground,GND,,,
F19,5,18,-9.000,22.000,rail,VDD_CORE,,,
F20,5,19,-8.000,22.000,ground,GND,,,
F21,5,20,-7.000,22.000,rail,VDD_HBM_1V1,,,
F22,5,21,-6.000,22.000,ground,GND,,,
F23,5,22,-5.000,22.000,rail,VDD_CORE,,,
F24,5,23,-4.000,22.000,ground,GND,,,
F25,5,24,-3.000,22.000,rail,VDD_CORE,,,
F26,5,25,-2.000,22.000,ground,GND,,,
F27,5,26,-1.000,22.000,rail,VDD_CORE,,,
F28,5,27,0.000,22.000,ground,GND,,,
F29,5,28,1.000,22.000,rail,VDD_CORE,,,
F30,5,29,2.000,22.000,ground,GND,,,
F31,5,30,3.000,22.000,rail,VDD_HBM_1V1,,,
F32,5,31,4.000,22.000,ground,GND,,,
F33,5,32,5.000,22.000,rail,VDD_CORE,,,
F34,5,33,6.000,22.000,ground,GND,,,
F35,5,34,7.000,22.000,rail,VDD_CORE,,,
F36,5,35,8.000,22.000,ground,GND,,,
F37,5,36,9.000,22.000,rail,VDD_CORE,,,
F38,5,37,10.000,22.000,ground,GND,,,
F39,5,38,11.000,22.000,rail,VDD_CORE,,,
F40,5,39,12.000,22.000,ground,GND,,,
F41,5,40,13.000,22.000,rail,VDD_HBM_1V1,,,
F42,5,41,14.000,22.000,ground,GND,,,
F43,5,42,15.000,22.000,rail,VDD_CORE,,,
F44,5,43,16.000,22.000,ground,GND,,,
F45,5,44,17.000,22.000,rail,VDD_CORE,,,
F46,5,45,18.000,22.000,ground,GND,,,
F47,5,46,19.000,22.000,rail,VDD_CORE,,,
F48,5,47,20.000,22.000,ground,GND,,,
F49,5,48,21.000,22.000,rail,VDD_CORE,,,
F50,5,49,22.000,22.000,ground,GND,,,
F51,5,50,23.000,22.000,rail,VDD_HBM_1V1,,,
F52,5,51,24.000,22.000,ground,GND,,,
F53,5,52,25.000,22.000,rail,VDD_CORE,,,
F54,5,53,26.000,22.000,ground,GND,,,
F55,5,54,27.000,22.000,rail,VDD_CORE,,,
G1,6,0,-27.000,21.000,ground,GND,,,
G2,6,1,-26.000,21.000,rail,VDD_HBM_1V1,,,
G3,6,2,-25.000,21.000,ground,GND,,,
G4,6,3,-24.000,21.000,rail,VDD_CORE,,,
G5,6,4,-23.000,21.000,ground,GND,,,
G6,6,5,-22.000,21.000,rail,VDD_CORE,,,
G7,6,6,-21.000,21.000,ground,GND,,,
G8,6,7,-20.000,21.000,rail,VDD_CORE,,,
G9,6,8,-19.000,21.000,ground,GND,,,
G10,6,9,-18.000,21.000,rail,VDD_CORE,,,
G11,6,10,-17.000,21.000,ground,GND,,,
G12,6,11,-16.000,21.000,rail,VDD_HBM_1V1,,,
G13,6,12,-15.000,21.000,ground,GND,,,
G14,6,13,-14.000,21.000,rail,VDD_CORE,,,
G15,6,14,-13.000,21.000,ground,GND,,,
G16,6,15,-12.000,21.000,rail,VDD_CORE,,,
G17,6,16,-11.000,21.000,ground,GND,,,
G18,6,17,-10.000,21.000,rail,VDD_CORE,,,
G19,6,18,-9.000,21.000,ground,GND,,,
G20,6,19,-8.000,21.000,rail,VDD_CORE,,,
G21,6,20,-7.000,21.000,ground,GND,,,
G22,6,21,-6.000,21.000,rail,VDD_HBM_1V1,,,
G23,6,22,-5.000,21.000,ground,GND,,,
G24,6,23,-4.000,21.000,rail,VDD_CORE,,,
G25,6,24,-3.000,21.000,ground,GND,,,
G26,6,25,-2.000,21.000,rail,VDD_CORE,,,
G27,6,26,-1.000,21.000,ground,GND,,,
G28,6,27,0.000,21.000,rail,VDD_CORE,,,
G29,6,28,1.000,21.000,ground,GND,,,
G30,6,29,2.000,21.000,rail,VDD_CORE,,,
G31,6,30,3.000,21.000,ground,GND,,,
G32,6,31,4.000,21.000,rail,VDDQ_HBM_0V4,,,
G33,6,32,5.000,21.000,ground,GND,,,
G34,6,33,6.000,21.000,rail,VDD_CORE,,,
G35,6,34,7.000,21.000,ground,GND,,,
G36,6,35,8.000,21.000,rail,VDD_CORE,,,
G37,6,36,9.000,21.000,ground,GND,,,
G38,6,37,10.000,21.000,rail,VDD_CORE,,,
G39,6,38,11.000,21.000,ground,GND,,,
G40,6,39,12.000,21.000,rail,VDD_CORE,,,
G41,6,40,13.000,21.000,ground,GND,,,
G42,6,41,14.000,21.000,rail,VDDQ_HBM_0V4,,,
G43,6,42,15.000,21.000,ground,GND,,,
G44,6,43,16.000,21.000,rail,VDD_CORE,,,
G45,6,44,17.000,21.000,ground,GND,,,
G46,6,45,18.000,21.000,rail,VDD_CORE,,,
G47,6,46,19.000,21.000,ground,GND,,,
G48,6,47,20.000,21.000,rail,VDD_CORE,,,
G49,6,48,21.000,21.000,ground,GND,,,
G50,6,49,22.000,21.000,rail,VDD_CORE,,,
G51,6,50,23.000,21.000,ground,GND,,,
G52,6,51,24.000,21.000,rail,VDDQ_HBM_0V4,,,
G53,6,52,25.000,21.000,ground,GND,,,
G54,6,53,26.000,21.000,rail,VDD_CORE,,,
G55,6,54,27.000,21.000,ground,GND,,,
H1,7,0,-27.000,20.000,rail,VDD_CORE,,,
H2,7,1,-26.000,20.000,ground,GND,,,
H3,7,2,-25.000,20.000,rail,VDDQ_HBM_0V4,,,
H4,7,3,-24.000,20.000,ground,GND,,,
H5,7,4,-23.000,20.000,rail,VDD_CORE,,,
H6,7,5,-22.000,20.000,ground,GND,,,
H7,7,6,-21.000,20.000,rail,VDD_CORE,,,
H8,7,7,-20.000,20.000,ground,GND,,,
H9,7,8,-19.000,20.000,rail,VDD_CORE,,,
H10,7,9,-18.000,20.000,ground,GND,,,
H11,7,10,-17.000,20.000,rail,VDD_CORE,,,
H12,7,11,-16.000,20.000,ground,GND,,,
H13,7,12,-15.000,20.000,rail,VDDQ_HBM_0V4,,,
H14,7,13,-14.000,20.000,ground,GND,,,
H15,7,14,-13.000,20.000,rail,VDD_CORE,,,
H16,7,15,-12.000,20.000,ground,GND,,,
H17,7,16,-11.000,20.000,rail,VDD_CORE,,,
H18,7,17,-10.000,20.000,ground,GND,,,
H19,7,18,-9.000,20.000,rail,VDD_CORE,,,
H20,7,19,-8.000,20.000,ground,GND,,,
H21,7,20,-7.000,20.000,rail,VDD_CORE,,,
H22,7,21,-6.000,20.000,ground,GND,,,
H23,7,22,-5.000,20.000,rail,VDDQ_HBM_0V4,,,
H24,7,23,-4.000,20.000,ground,GND,,,
H25,7,24,-3.000,20.000,rail,VDD_CORE,,,
H26,7,25,-2.000,20.000,ground,GND,,,
H27,7,26,-1.000,20.000,rail,VDD_CORE,,,
H28,7,27,0.000,20.000,ground,GND,,,
H29,7,28,1.000,20.000,rail,VDD_CORE,,,
H30,7,29,2.000,20.000,ground,GND,,,
H31,7,30,3.000,20.000,rail,VDD_CORE,,,
H32,7,31,4.000,20.000,ground,GND,,,
H33,7,32,5.000,20.000,rail,VDDQ_HBM_0V4,,,
H34,7,33,6.000,20.000,ground,GND,,,
H35,7,34,7.000,20.000,rail,VDD_CORE,,,
H36,7,35,8.000,20.000,ground,GND,,,
H37,7,36,9.000,20.000,rail,VDD_CORE,,,
H38,7,37,10.000,20.000,ground,GND,,,
H39,7,38,11.000,20.000,rail,VDD_CORE,,,
H40,7,39,12.000,20.000,ground,GND,,,
H41,7,40,13.000,20.000,rail,VDD_CORE,,,
H42,7,41,14.000,20.000,ground,GND,,,
H43,7,42,15.000,20.000,rail,VDDQ_HBM_0V4,,,
H44,7,43,16.000,20.000,ground,GND,,,
H45,7,44,17.000,20.000,rail,VDD_CORE,,,
H46,7,45,18.000,20.000,ground,GND,,,
H47,7,46,19.000,20.000,rail,VDD_CORE,,,
H48,7,47,20.000,20.000,ground,GND,,,
H49,7,48,21.000,20.000,rail,VDD_CORE,,,
H50,7,49,22.000,20.000,ground,GND,,,
H51,7,50,23.000,20.000,rail,VDD_CORE,,,
H52,7,51,24.000,20.000,ground,GND,,,
H53,7,52,25.000,20.000,rail,VDDQ_HBM_0V4,,,
H54,7,53,26.000,20.000,ground,GND,,,
H55,7,54,27.000,20.000,rail,VDD_CORE,,,
J1,8,0,-27.000,19.000,ground,GND,,,
J2,8,1,-26.000,19.000,rail,VDD_CORE,,,
J3,8,2,-25.000,19.000,ground,GND,,,
J4,8,3,-24.000,19.000,rail,VDDQ_HBM_0V4,,,
J5,8,4,-23.000,19.000,ground,GND,,,
J6,8,5,-22.000,19.000,rail,VDD_CORE,,,
J7,8,6,-21.000,19.000,ground,GND,,,
J8,8,7,-20.000,19.000,rail,VDD_CORE,,,
J9,8,8,-19.000,19.000,ground,GND,,,
J10,8,9,-18.000,19.000,rail,VDD_CORE,,,
J11,8,10,-17.000,19.000,ground,GND,,,
J12,8,11,-16.000,19.000,rail,VDD_CORE,,,
J13,8,12,-15.000,19.000,ground,GND,,,
J14,8,13,-14.000,19.000,rail,VDDQ_HBM_0V4,,,
J15,8,14,-13.000,19.000,ground,GND,,,
J16,8,15,-12.000,19.000,rail,VDD_CORE,,,
J17,8,16,-11.000,19.000,ground,GND,,,
J18,8,17,-10.000,19.000,rail,VDD_CORE,,,
J19,8,18,-9.000,19.000,ground,GND,,,
J20,8,19,-8.000,19.000,rail,VDD_CORE,,,
J21,8,20,-7.000,19.000,ground,GND,,,
J22,8,21,-6.000,19.000,rail,VDD_CORE,,,
J23,8,22,-5.000,19.000,ground,GND,,,
J24,8,23,-4.000,19.000,rail,VDDQ_HBM_0V4,,,
J25,8,24,-3.000,19.000,ground,GND,,,
J26,8,25,-2.000,19.000,rail,VDD_CORE,,,
J27,8,26,-1.000,19.000,ground,GND,,,
J28,8,27,0.000,19.000,rail,VDD_CORE,,,
J29,8,28,1.000,19.000,ground,GND,,,
J30,8,29,2.000,19.000,rail,VDD_CORE,,,
J31,8,30,3.000,19.000,ground,GND,,,
J32,8,31,4.000,19.000,rail,VDD_CORE,,,
J33,8,32,5.000,19.000,ground,GND,,,
J34,8,33,6.000,19.000,rail,VDD_CORE,,,
J35,8,34,7.000,19.000,ground,GND,,,
J36,8,35,8.000,19.000,rail,VDD_CORE,,,
J37,8,36,9.000,19.000,ground,GND,,,
J38,8,37,10.000,19.000,rail,VDD_CORE,,,
J39,8,38,11.000,19.000,ground,GND,,,
J40,8,39,12.000,19.000,rail,VDD_CORE,,,
J41,8,40,13.000,19.000,ground,GND,,,
J42,8,41,14.000,19.000,rail,VDD_CORE,,,
J43,8,42,15.000,19.000,ground,GND,,,
J44,8,43,16.000,19.000,rail,VDD_CORE,,,
J45,8,44,17.000,19.000,ground,GND,,,
J46,8,45,18.000,19.000,rail,VDD_CORE,,,
J47,8,46,19.000,19.000,ground,GND,,,
J48,8,47,20.000,19.000,rail,VDD_CORE,,,
J49,8,48,21.000,19.000,ground,GND,,,
J50,8,49,22.000,19.000,rail,VDD_CORE,,,
J51,8,50,23.000,19.000,ground,GND,,,
J52,8,51,24.000,19.000,rail,VDD_CORE,,,
J53,8,52,25.000,19.000,ground,GND,,,
J54,8,53,26.000,19.000,rail,VDD_CORE,,,
J55,8,54,27.000,19.000,ground,GND,,,
K1,9,0,-27.000,18.000,rail,VDD_CORE,,,
K2,9,1,-26.000,18.000,ground,GND,,,
K3,9,2,-25.000,18.000,rail,VDD_CORE,,,
K4,9,3,-24.000,18.000,ground,GND,,,
K5,9,4,-23.000,18.000,rail,VDD_CORE,,,
K6,9,5,-22.000,18.000,ground,GND,,,
K7,9,6,-21.000,18.000,rail,VDD_CORE,,,
K8,9,7,-20.000,18.000,ground,GND,,,
K9,9,8,-19.000,18.000,rail,VDD_CORE,,,
K10,9,9,-18.000,18.000,ground,GND,,,
K11,9,10,-17.000,18.000,rail,VDD_CORE,,,
K12,9,11,-16.000,18.000,ground,GND,,,
K13,9,12,-15.000,18.000,rail,VDD_CORE,,,
K14,9,13,-14.000,18.000,ground,GND,,,
